"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.14073,0.0041394,0,0.01256,1,0.27,0.5,-0.23,0.025
-0.14122,0.0042157,0,0.01251,1,0.271,0.5,-0.229,0.025
-0.14171,0.004292,0,0.01246,1,0.272,0.5,-0.228,0.025
-0.1422,0.0043725,0,0.012408,1,0.273,0.5,-0.227,0.025
-0.14269,0.0044554,0,0.012354,1,0.274,0.5,-0.226,0.025
-0.14318,0.0045383,0,0.012301,1,0.275,0.5,-0.225,0.025
-0.14367,0.0046212,0,0.012248,1,0.276,0.5,-0.224,0.025
-0.14416,0.0047042,0,0.012195,1,0.277,0.5,-0.223,0.025
-0.14465,0.0047871,0,0.012141,1,0.278,0.5,-0.222,0.025
-0.14513,0.0048711,0,0.012087,1,0.279,0.5,-0.221,0.025
-0.14562,0.0049611,0,0.012031,1,0.28,0.5,-0.22,0.025
-0.14611,0.0050512,0,0.011974,1,0.281,0.5,-0.219,0.025
-0.1466,0.0051412,0,0.011917,1,0.282,0.5,-0.218,0.025
-0.14708,0.0052312,0,0.01186,1,0.283,0.5,-0.217,0.025
-0.14757,0.0053212,0,0.011803,1,0.284,0.5,-0.216,0.025
-0.14806,0.0054112,0,0.011746,1,0.285,0.5,-0.215,0.025
-0.14854,0.0055056,0,0.011687,1,0.286,0.5,-0.214,0.025
-0.14903,0.0056031,0,0.011626,1,0.287,0.5,-0.213,0.025
-0.14951,0.0057006,0,0.011565,1,0.288,0.5,-0.212,0.025
-0.15,0.0057982,0,0.011505,1,0.289,0.5,-0.211,0.025
-0.15048,0.0058957,0,0.011444,1,0.29,0.5,-0.21,0.025
-0.15097,0.0059932,0,0.011383,1,0.291,0.5,-0.209,0.025
-0.15145,0.0060907,0,0.011323,1,0.292,0.5,-0.208,0.025
-0.15194,0.0061954,0,0.011258,1,0.293,0.5,-0.207,0.025
-0.15242,0.0063009,0,0.011193,1,0.294,0.5,-0.206,0.025
-0.1529,0.0064064,0,0.011129,1,0.295,0.5,-0.205,0.025
-0.15338,0.0065119,0,0.011064,1,0.296,0.5,-0.204,0.025
-0.15386,0.0066175,0,0.010999,1,0.297,0.5,-0.203,0.025
-0.15435,0.006723,0,0.010934,1,0.298,0.5,-0.202,0.025
-0.15483,0.0068293,0,0.010869,1,0.299,0.5,-0.201,0.025
-0.15531,0.0069433,0,0.0108,1,0.3,0.5,-0.2,0.025
-0.15578,0.0070572,0,0.010731,1,0.301,0.5,-0.199,0.025
-0.15626,0.0071712,0,0.010661,1,0.302,0.5,-0.198,0.025
-0.15674,0.0072851,0,0.010592,1,0.303,0.5,-0.197,0.025
-0.15722,0.0073991,0,0.010523,1,0.304,0.5,-0.196,0.025
-0.1577,0.007513,0,0.010454,1,0.305,0.5,-0.195,0.025
-0.15817,0.0076287,0,0.010384,1,0.306,0.5,-0.194,0.025
-0.15865,0.0077516,0,0.01031,1,0.307,0.5,-0.193,0.025
-0.15912,0.0078745,0,0.010237,1,0.308,0.5,-0.192,0.025
-0.15959,0.0079974,0,0.010163,1,0.309,0.5,-0.191,0.025
-0.16007,0.0081202,0,0.010089,1,0.31,0.5,-0.19,0.025
-0.16054,0.0082431,0,0.010015,1,0.311,0.5,-0.189,0.025
