"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.22774,-0.0029351,0,-0.018891,1,0.562,0.562,0,0.025
-0.22802,-0.0040302,0,-0.018862,1,0.563,0.563,0,0.025
-0.2283,-0.0051253,0,-0.018832,1,0.564,0.564,0,0.025
-0.22858,-0.0062203,0,-0.018802,1,0.565,0.565,0,0.025
-0.22886,-0.0073154,0,-0.018773,1,0.566,0.566,0,0.025
-0.22913,-0.0084116,0,-0.018743,1,0.567,0.567,0,0.025
-0.22939,-0.0095333,0,-0.018705,1,0.568,0.568,0,0.025
-0.22965,-0.010655,0,-0.018667,1,0.569,0.569,0,0.025
-0.22991,-0.011777,0,-0.018629,1,0.57,0.57,0,0.025
-0.23016,-0.012898,0,-0.018591,1,0.571,0.571,0,0.025
-0.23042,-0.01402,0,-0.018554,1,0.572,0.572,0,0.025
-0.23068,-0.015142,0,-0.018516,1,0.573,0.573,0,0.025
-0.23093,-0.016263,0,-0.018478,1,0.574,0.574,0,0.025
-0.23119,-0.017385,0,-0.01844,1,0.575,0.575,0,0.025
-0.23145,-0.018509,0,-0.018402,1,0.576,0.576,0,0.025
-0.23168,-0.019655,0,-0.018356,1,0.577,0.577,0,0.025
-0.23191,-0.020801,0,-0.01831,1,0.578,0.578,0,0.025
-0.23215,-0.021947,0,-0.018264,1,0.579,0.579,0,0.025
-0.23238,-0.023093,0,-0.018218,1,0.58,0.58,0,0.025
-0.23261,-0.024239,0,-0.018172,1,0.581,0.581,0,0.025
-0.23285,-0.025385,0,-0.018126,1,0.582,0.582,0,0.025
-0.23308,-0.026531,0,-0.01808,1,0.583,0.583,0,0.025
-0.23331,-0.027677,0,-0.018034,1,0.584,0.584,0,0.025
-0.23354,-0.028829,0,-0.017986,1,0.585,0.585,0,0.025
-0.23375,-0.029997,0,-0.017932,1,0.586,0.586,0,0.025
-0.23396,-0.031165,0,-0.017878,1,0.587,0.587,0,0.025
-0.23416,-0.032333,0,-0.017823,1,0.588,0.588,0,0.025
-0.23437,-0.033501,0,-0.017769,1,0.589,0.589,0,0.025
-0.23458,-0.034668,0,-0.017715,1,0.59,0.59,0,0.025
-0.23479,-0.035836,0,-0.017661,1,0.591,0.591,0,0.025
-0.235,-0.037004,0,-0.017606,1,0.592,0.592,0,0.025
-0.23521,-0.038172,0,-0.017552,1,0.593,0.593,0,0.025
-0.2354,-0.039352,0,-0.017493,1,0.594,0.594,0,0.025
-0.23558,-0.040539,0,-0.017431,1,0.595,0.595,0,0.025
-0.23576,-0.041726,0,-0.017368,1,0.596,0.596,0,0.025
-0.23594,-0.042913,0,-0.017306,1,0.597,0.597,0,0.025
-0.23612,-0.0441,0,-0.017243,1,0.598,0.598,0,0.025
-0.23631,-0.045288,0,-0.017181,1,0.599,0.599,0,0.025
