"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0254,7.6335e-22,-0.0055874,-0.017686,1,0.020471,0.0333,0,-0.1296
1.0256,-1.5925e-22,-0.0056783,-0.017696,1,0.020772,0.033275,0,-0.1293
1.0259,-8.35e-22,-0.0057694,-0.017706,1,0.021073,0.03325,0,-0.129
1.0261,4.8336e-22,-0.0058609,-0.017716,1,0.021374,0.033225,0,-0.1287
1.0263,7.5756e-22,-0.0059527,-0.017724,1,0.021675,0.0332,0,-0.1284
1.0266,5.2948e-23,-0.0060449,-0.017733,1,0.021976,0.033175,0,-0.1281
1.0268,-5.7811e-22,-0.0061374,-0.017742,1,0.022277,0.03315,0,-0.1278
1.027,-8.8397e-22,-0.0062302,-0.017751,1,0.022578,0.033125,0,-0.1275
1.0272,-5.5662e-22,-0.0063233,-0.017761,1,0.022879,0.0331,0,-0.1272
1.0275,-1.8357e-22,-0.0064167,-0.017771,1,0.02318,0.033075,0,-0.1269
1.0277,2.4644e-22,-0.0065104,-0.017782,1,0.023481,0.03305,0,-0.1266
1.0279,6.8795e-22,-0.0066045,-0.017793,1,0.023782,0.033025,0,-0.1263
1.0281,8.7842e-22,-0.0066989,-0.017804,1,0.024083,0.033,0,-0.126
1.0284,9.1058e-22,-0.0067935,-0.017815,1,0.024384,0.032975,0,-0.1257
1.0286,2.4718e-22,-0.0068886,-0.017827,1,0.024685,0.03295,0,-0.1254
1.0288,-1.5875e-22,-0.0069839,-0.017839,1,0.024986,0.032925,0,-0.1251
1.029,-2.1604e-22,-0.0070796,-0.017851,1,0.025287,0.0329,0,-0.1248
1.0292,-6.4125e-22,-0.0071757,-0.017864,1,0.025588,0.032875,0,-0.1245
1.0295,-1.0726e-21,-0.007272,-0.017877,1,0.025889,0.03285,0,-0.1242
1.0297,-1.0798e-21,-0.0073688,-0.017891,1,0.02619,0.032825,0,-0.1239
1.0299,-6.4621e-22,-0.0074659,-0.017905,1,0.026492,0.0328,0,-0.1236
1.0301,7.4442e-23,-0.0075632,-0.017919,1,0.026793,0.032775,0,-0.1233
