"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.012,4.2005e-22,-0.0014267,-0.022531,1,0.0255,0.03,0,-0.1245
1.0121,-1.5791e-21,-0.0014482,-0.022555,1,0.0258,0.03,0,-0.1242
1.0122,-1.046e-21,-0.0014699,-0.02258,1,0.0261,0.03,0,-0.1239
1.0124,1.2017e-22,-0.0014916,-0.022605,1,0.0264,0.03,0,-0.1236
1.0125,2.0434e-21,-0.0015136,-0.022631,1,0.0267,0.03,0,-0.1233
1.0126,2.1239e-21,-0.0015357,-0.022657,1,0.027,0.03,0,-0.123
1.0128,1.2301e-21,-0.0015579,-0.022683,1,0.0273,0.03,0,-0.1227
1.0129,-1.2063e-21,-0.0015803,-0.02271,1,0.0276,0.03,0,-0.1224
1.013,-2.3947e-21,-0.0016029,-0.022737,1,0.0279,0.03,0,-0.1221
1.0132,-2.3971e-21,-0.0016255,-0.022764,1,0.0282,0.03,0,-0.1218
1.0133,3.8035e-22,-0.0016484,-0.022792,1,0.0285,0.03,0,-0.1215
1.0134,1.581e-21,-0.0016714,-0.022821,1,0.0288,0.03,0,-0.1212
1.0136,-5.658e-22,-0.0016946,-0.022849,1,0.0291,0.03,0,-0.1209
1.0137,-7.7475e-22,-0.0017179,-0.022879,1,0.0294,0.03,0,-0.1206
1.0138,-1.508e-22,-0.0017414,-0.022908,1,0.0297,0.03,0,-0.1203
1.014,1.5096e-21,-0.0017651,-0.022938,1,0.03,0.03,0,-0.12
1.0141,1.1802e-21,-0.0017889,-0.022969,1,0.0303,0.03,0,-0.1197
1.0142,-5.5761e-22,-0.0018129,-0.022999,1,0.0306,0.03,0,-0.1194
1.0144,-2.1558e-21,-0.0018371,-0.02303,1,0.0309,0.03,0,-0.1191
1.0145,-1.6164e-21,-0.0018614,-0.023062,1,0.0312,0.03,0,-0.1188
1.0146,2.0477e-21,-0.0018859,-0.023094,1,0.0315,0.03,0,-0.1185
1.0148,8.9019e-22,-0.0019105,-0.023126,1,0.0318,0.03,0,-0.1182
1.0149,-9.2153e-22,-0.0019354,-0.023159,1,0.0321,0.03,0,-0.1179
1.015,-1.38e-21,-0.0019604,-0.023193,1,0.0324,0.03,0,-0.1176
1.0152,-2.8898e-22,-0.0019856,-0.023226,1,0.0327,0.03,0,-0.1173
1.0153,1.5237e-21,-0.0020109,-0.02326,1,0.033,0.03,0,-0.117
1.0154,1.0104e-21,-0.0020365,-0.023295,1,0.0333,0.03,0,-0.1167
1.0156,7.7421e-22,-0.0020623,-0.02333,1,0.0336,0.03,0,-0.1164
1.0157,8.659e-22,-0.0020882,-0.023365,1,0.0339,0.03,0,-0.1161
1.0158,-8.788e-22,-0.0021143,-0.023401,1,0.0342,0.03,0,-0.1158
1.016,-2.173e-21,-0.0021406,-0.023438,1,0.0345,0.03,0,-0.1155
1.0161,-1.7941e-21,-0.0021671,-0.023474,1,0.0348,0.03,0,-0.1152
1.0162,-9.4119e-22,-0.0021938,-0.023512,1,0.0351,0.03,0,-0.1149
1.0164,1.9314e-22,-0.0022206,-0.023549,1,0.0354,0.03,0,-0.1146
1.0165,1.9059e-21,-0.0022477,-0.023587,1,0.0357,0.03,0,-0.1143
1.0167,2.3399e-21,-0.002275,-0.023626,1,0.036,0.03,0,-0.114
1.0168,1.6232e-21,-0.0023024,-0.023665,1,0.0363,0.03,0,-0.1137
1.0169,1.8856e-23,-0.0023301,-0.023705,1,0.0366,0.03,0,-0.1134
1.0171,-1.1958e-21,-0.002358,-0.023745,1,0.0369,0.03,0,-0.1131
1.0172,-1.5898e-21,-0.0023861,-0.023785,1,0.0372,0.03,0,-0.1128
1.0173,-2.0465e-21,-0.0024144,-0.023826,1,0.0375,0.03,0,-0.1125
1.0175,-2.4345e-21,-0.0024428,-0.023868,1,0.0378,0.03,0,-0.1122
1.0176,-2.5612e-21,-0.0024715,-0.02391,1,0.0381,0.03,0,-0.1119
1.0178,-1.1141e-21,-0.0025004,-0.023952,1,0.0384,0.03,0,-0.1116
1.0179,1.3904e-21,-0.0025295,-0.023995,1,0.0387,0.03,0,-0.1113
1.018,2.9724e-21,-0.0025589,-0.024038,1,0.039,0.03,0,-0.111
1.0182,3.2925e-21,-0.0025884,-0.024082,1,0.0393,0.03,0,-0.1107
1.0183,1.7829e-21,-0.0026182,-0.024126,1,0.0396,0.03,0,-0.1104
