"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0083,3.0761e-23,0.0015608,-0.021447,1,0.018706,0.069984,6.2e-05,-0.1314
1.0084,2.4945e-23,0.0015904,-0.021462,1,0.019007,0.070016,6.3e-05,-0.1311
1.0086,5.7174e-23,0.00162,-0.021477,1,0.019309,0.070048,6.4e-05,-0.1308
1.0087,3.7603e-23,0.0016498,-0.021492,1,0.019611,0.07008,6.5e-05,-0.1305
1.0088,2.9308e-23,0.0016798,-0.021508,1,0.019912,0.070112,6.6e-05,-0.1302
1.009,3.0164e-23,0.0017099,-0.021524,1,0.020214,0.070144,6.7e-05,-0.1299
1.0091,-7.865e-24,0.0017401,-0.021541,1,0.020516,0.070176,6.8e-05,-0.1296
1.0092,-6.6138e-23,0.0017705,-0.021557,1,0.020818,0.070208,6.9e-05,-0.1293
1.0093,-8.9371e-23,0.0018011,-0.021575,1,0.021119,0.07024,7e-05,-0.129
1.0095,-8.4613e-23,0.0018317,-0.021592,1,0.021421,0.070272,7.1e-05,-0.1287
1.0096,-4.8592e-23,0.0018626,-0.021609,1,0.021723,0.070304,7.2e-05,-0.1284
1.0097,1.6294e-24,0.0018936,-0.021627,1,0.022024,0.070336,7.3e-05,-0.1281
1.0099,5.1455e-23,0.0019248,-0.021646,1,0.022326,0.070368,7.4e-05,-0.1278
1.01,9.7759e-23,0.0019561,-0.021664,1,0.022628,0.0704,7.5e-05,-0.1275
1.0101,8.5842e-23,0.0019876,-0.021683,1,0.022929,0.070432,7.6e-05,-0.1272
1.0103,3.1606e-23,0.0020192,-0.021702,1,0.023231,0.070464,7.7e-05,-0.1269
1.0104,-6.6451e-24,0.0020511,-0.021721,1,0.023533,0.070496,7.8e-05,-0.1266
1.0105,-2.571e-23,0.0020831,-0.021741,1,0.023835,0.070528,7.9e-05,-0.1263
1.0106,1.0121e-23,0.0021153,-0.021761,1,0.024136,0.07056,8e-05,-0.126
1.0108,3.135e-23,0.0021476,-0.021781,1,0.024438,0.070592,8.1e-05,-0.1257
1.0109,3.2624e-23,0.0021801,-0.021802,1,0.02474,0.070624,8.2e-05,-0.1254
1.011,1.4878e-23,0.0022128,-0.021823,1,0.025041,0.070656,8.3e-05,-0.1251
1.0112,-2.0525e-23,0.0022457,-0.021844,1,0.025343,0.070688,8.4e-05,-0.1248
