"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
3.5049,-9.475e-16,0,2.4053e-11,1,0.076,1.5,0.076,0.05
3.5474,-9.6401e-16,0,2.4051e-11,1,0.077,1.5,0.077,0.05
3.5898,-9.8053e-16,0,2.4049e-11,1,0.078,1.5,0.078,0.05
3.6323,-9.9704e-16,0,2.4048e-11,1,0.079,1.5,0.079,0.05
3.6747,-1.0136e-15,0,2.4046e-11,1,0.08,1.5,0.08,0.05
3.7161,-1.027e-15,0,2.4043e-11,1,0.081,1.5,0.081,0.05
3.7576,-1.0404e-15,0,2.4039e-11,1,0.082,1.5,0.082,0.05
3.799,-1.0538e-15,0,2.4036e-11,1,0.083,1.5,0.083,0.05
3.8404,-1.0673e-15,0,2.4033e-11,1,0.084,1.5,0.084,0.05
3.8819,-1.0807e-15,0,2.403e-11,1,0.085,1.5,0.085,0.05
3.9233,-1.0941e-15,0,2.4027e-11,1,0.086,1.5,0.086,0.05
3.9647,-1.1075e-15,0,2.4024e-11,1,0.087,1.5,0.087,0.05
4.0062,-1.121e-15,0,2.402e-11,1,0.088,1.5,0.088,0.05
4.0476,-1.1344e-15,0,2.4017e-11,1,0.089,1.5,0.089,0.05
4.089,-1.1478e-15,0,2.4014e-11,1,0.09,1.5,0.09,0.05
4.1295,-1.1877e-15,0,2.4013e-11,1,0.091,1.5,0.091,0.05
4.1699,-1.2277e-15,0,2.4011e-11,1,0.092,1.5,0.092,0.05
4.2103,-1.2676e-15,0,2.401e-11,1,0.093,1.5,0.093,0.05
4.2508,-1.3075e-15,0,2.4008e-11,1,0.094,1.5,0.094,0.05
4.2912,-1.3475e-15,0,2.4007e-11,1,0.095,1.5,0.095,0.05
4.3316,-1.3874e-15,0,2.4005e-11,1,0.096,1.5,0.096,0.05
4.3721,-1.4273e-15,0,2.4004e-11,1,0.097,1.5,0.097,0.05
4.4125,-1.4673e-15,0,2.4002e-11,1,0.098,1.5,0.098,0.05
4.453,-1.5072e-15,0,2.4001e-11,1,0.099,1.5,0.099,0.05
4.4934,-1.5471e-15,0,2.3999e-11,1,0.1,1.5,0.1,0.05
4.5328,-1.547e-15,0,2.3999e-11,1,0.101,1.5,0.101,0.05
4.5723,-1.5468e-15,0,2.3999e-11,1,0.102,1.5,0.102,0.05
4.6117,-1.5466e-15,0,2.3999e-11,1,0.103,1.5,0.103,0.05
4.6511,-1.5464e-15,0,2.3999e-11,1,0.104,1.5,0.104,0.05
4.6906,-1.5463e-15,0,2.3999e-11,1,0.105,1.5,0.105,0.05
4.73,-1.5461e-15,0,2.3999e-11,1,0.106,1.5,0.106,0.05
4.7694,-1.5459e-15,0,2.3998e-11,1,0.107,1.5,0.107,0.05
4.8089,-1.5458e-15,0,2.3998e-11,1,0.108,1.5,0.108,0.05
4.8483,-1.5456e-15,0,2.3998e-11,1,0.109,1.5,0.109,0.05
4.8878,-1.5454e-15,0,2.3998e-11,1,0.11,1.5,0.11,0.05
4.9262,-1.4633e-15,0,2.3995e-11,1,0.111,1.5,0.111,0.05
4.9646,-1.3812e-15,0,2.3992e-11,1,0.112,1.5,0.112,0.05
5.0031,-1.2991e-15,0,2.3989e-11,1,0.113,1.5,0.113,0.05
5.0415,-1.2169e-15,0,2.3987e-11,1,0.114,1.5,0.114,0.05
5.0799,-1.1348e-15,0,2.3984e-11,1,0.115,1.5,0.115,0.05
5.1184,-1.0527e-15,0,2.3981e-11,1,0.116,1.5,0.116,0.05
5.1568,-9.7059e-16,0,2.3978e-11,1,0.117,1.5,0.117,0.05
5.1953,-8.8847e-16,0,2.3975e-11,1,0.118,1.5,0.118,0.05
5.2337,-8.0635e-16,0,2.3972e-11,1,0.119,1.5,0.119,0.05
5.2721,-7.2424e-16,0,2.3969e-11,1,0.12,1.5,0.12,0.05
5.3096,-6.3485e-16,0,2.3965e-11,1,0.121,1.5,0.121,0.05
5.347,-5.4546e-16,0,2.3962e-11,1,0.122,1.5,0.122,0.05
5.3844,-4.5607e-16,0,2.3958e-11,1,0.123,1.5,0.123,0.05
5.4219,-3.6668e-16,0,2.3954e-11,1,0.124,1.5,0.124,0.05
5.4593,-2.7729e-16,0,2.395e-11,1,0.125,1.5,0.125,0.05
5.4968,-1.879e-16,0,2.3946e-11,1,0.126,1.5,0.126,0.05
5.5342,-9.8516e-17,0,2.3942e-11,1,0.127,1.5,0.127,0.05
5.5716,-9.1274e-18,0,2.3938e-11,1,0.128,1.5,0.128,0.05
5.6091,8.026e-17,0,2.3934e-11,1,0.129,1.5,0.129,0.05
5.6465,1.6965e-16,0,2.393e-11,1,0.13,1.5,0.13,0.05
5.6829,2.4852e-16,0,2.3928e-11,1,0.131,1.5,0.131,0.05
5.7194,3.2739e-16,0,2.3926e-11,1,0.132,1.5,0.132,0.05
5.7558,4.0626e-16,0,2.3923e-11,1,0.133,1.5,0.133,0.05
5.7923,4.8513e-16,0,2.3921e-11,1,0.134,1.5,0.134,0.05
5.8287,5.6401e-16,0,2.3919e-11,1,0.135,1.5,0.135,0.05
5.8651,6.4288e-16,0,2.3916e-11,1,0.136,1.5,0.136,0.05
5.9016,7.2175e-16,0,2.3914e-11,1,0.137,1.5,0.137,0.05
5.938,8.0062e-16,0,2.3911e-11,1,0.138,1.5,0.138,0.05
5.9745,8.7949e-16,0,2.3909e-11,1,0.139,1.5,0.139,0.05
6.0109,9.5836e-16,0,2.3907e-11,1,0.14,1.5,0.14,0.05
6.0463,1.046e-15,0,2.3904e-11,1,0.141,1.5,0.141,0.05
6.0818,1.1337e-15,0,2.3902e-11,1,0.142,1.5,0.142,0.05
