"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0102,-7.674e-24,0.0020709,-0.021637,1,0.023533,0.070496,0,-0.1266
1.0104,-2.9692e-23,0.0021027,-0.021657,1,0.023834,0.070528,0,-0.1263
1.0105,1.1689e-23,0.0021346,-0.021677,1,0.024136,0.07056,0,-0.126
1.0106,3.6206e-23,0.0021666,-0.021697,1,0.024438,0.070592,0,-0.1257
1.0107,3.7678e-23,0.0021989,-0.021717,1,0.02474,0.070624,0,-0.1254
1.0109,1.7184e-23,0.0022313,-0.021738,1,0.025041,0.070656,0,-0.1251
1.011,-2.3703e-23,0.0022639,-0.021759,1,0.025343,0.070688,0,-0.1248
1.0111,-7.5067e-23,0.0022966,-0.021781,1,0.025645,0.07072,0,-0.1245
1.0112,-7.6265e-23,0.0023296,-0.021803,1,0.025946,0.070752,0,-0.1242
1.0114,-2.1757e-23,0.0023627,-0.021825,1,0.026248,0.070784,0,-0.1239
1.0115,1.1249e-22,0.002396,-0.021847,1,0.02655,0.070816,0,-0.1236
1.0116,5.9668e-23,0.0024295,-0.02187,1,0.026851,0.070848,0,-0.1233
1.0118,-4.7301e-23,0.0024632,-0.021893,1,0.027153,0.07088,0,-0.123
1.0119,2.7502e-23,0.0024971,-0.021916,1,0.027455,0.070912,0,-0.1227
1.012,9.8535e-23,0.0025312,-0.02194,1,0.027757,0.070944,0,-0.1224
1.0121,1.51e-22,0.0025655,-0.021963,1,0.028058,0.070976,0,-0.1221
1.0123,-7.4325e-24,0.0026001,-0.021988,1,0.02836,0.071008,0,-0.1218
1.0124,-1.1011e-22,0.0026348,-0.022012,1,0.028662,0.07104,0,-0.1215
1.0125,-1.0697e-23,0.0026697,-0.022037,1,0.028963,0.071072,0,-0.1212
1.0127,2.7946e-24,0.0027048,-0.022062,1,0.029265,0.071104,0,-0.1209
1.0128,-1.5991e-23,0.0027401,-0.022088,1,0.029567,0.071136,0,-0.1206
1.0129,-9.1577e-23,0.0027756,-0.022113,1,0.029868,0.071168,0,-0.1203
1.013,-1.2384e-22,0.0028114,-0.022139,1,0.03017,0.0712,0,-0.12
1.0132,-1.0635e-22,0.0028473,-0.022166,1,0.030472,0.071232,0,-0.1197
1.0133,-3.1119e-23,0.0028836,-0.022193,1,0.030774,0.071264,0,-0.1194
1.0134,4.1569e-23,0.00292,-0.02222,1,0.031075,0.071296,0,-0.1191
1.0135,9.3886e-23,0.0029566,-0.022247,1,0.031377,0.071328,0,-0.1188
1.0137,8.6466e-23,0.0029935,-0.022275,1,0.031679,0.07136,0,-0.1185
1.0138,5.1605e-23,0.0030306,-0.022303,1,0.03198,0.071392,0,-0.1182
1.0139,-4.2502e-23,0.003068,-0.022331,1,0.032282,0.071424,0,-0.1179
1.0141,-1.3667e-22,0.0031055,-0.02236,1,0.032584,0.071456,0,-0.1176
1.0142,-2.1363e-22,0.0031433,-0.022389,1,0.032886,0.071488,0,-0.1173
1.0143,-2.2714e-22,0.0031814,-0.022418,1,0.033187,0.07152,0,-0.117
1.0144,-1.6433e-22,0.0032197,-0.022447,1,0.033489,0.071552,0,-0.1167
1.0146,1.8309e-22,0.0032582,-0.022477,1,0.033791,0.071584,0,-0.1164
1.0147,3.9862e-22,0.003297,-0.022508,1,0.034092,0.071616,0,-0.1161
1.0148,5.3262e-22,0.003336,-0.022538,1,0.034394,0.071648,0,-0.1158
1.015,1.5972e-22,0.0033754,-0.022569,1,0.034696,0.07168,0,-0.1155
1.0151,-1.2364e-22,0.0034149,-0.0226,1,0.034997,0.071712,0,-0.1152
1.0152,-2.9091e-22,0.0034547,-0.022632,1,0.035299,0.071744,0,-0.1149
1.0153,-1.2527e-22,0.0034948,-0.022664,1,0.035601,0.071776,0,-0.1146
1.0155,1.0132e-22,0.0035352,-0.022696,1,0.035903,0.071808,0,-0.1143
1.0156,2.7946e-22,0.0035758,-0.022729,1,0.036204,0.07184,0,-0.114
1.0157,1.356e-22,0.0036167,-0.022762,1,0.036506,0.071872,0,-0.1137
1.0159,-3.0163e-22,0.0036579,-0.022795,1,0.036808,0.071904,0,-0.1134
1.016,-2.0712e-22,0.0036994,-0.022829,1,0.037109,0.071936,0,-0.1131
1.0161,-5.8854e-23,0.0037411,-0.022863,1,0.037411,0.071968,0,-0.1128
1.0163,1.2624e-22,0.0037831,-0.022897,1,0.037713,0.072,0,-0.1125
1.0164,1.039e-22,0.0038254,-0.022932,1,0.038014,0.072032,0,-0.1122
1.0165,-2.0063e-23,0.0038679,-0.022966,1,0.038316,0.072064,0,-0.1119
1.0166,-1.0483e-22,0.0039109,-0.023002,1,0.038618,0.072096,0,-0.1116
1.0168,-1.1249e-22,0.0039541,-0.023037,1,0.03892,0.072128,0,-0.1113
1.0169,-2.0473e-24,0.0039975,-0.023073,1,0.039221,0.07216,0,-0.111
1.017,2.2331e-22,0.0040414,-0.02311,1,0.039523,0.072192,0,-0.1107
1.0172,3.1908e-22,0.0040854,-0.023147,1,0.039825,0.072224,0,-0.1104
1.0173,5.3658e-23,0.0041299,-0.023184,1,0.040126,0.072256,0,-0.1101
1.0174,-4.283e-23,0.0041746,-0.023221,1,0.040428,0.072288,0,-0.1098
1.0176,-3.8423e-23,0.0042196,-0.023259,1,0.04073,0.07232,0,-0.1095
1.0177,-1.0871e-22,0.0042651,-0.023297,1,0.041031,0.072352,0,-0.1092
1.0178,-7.504e-23,0.0043108,-0.023336,1,0.041333,0.072384,0,-0.1089
1.0179,7.7563e-23,0.0043568,-0.023374,1,0.041635,0.072416,0,-0.1086
1.0181,2.0781e-22,0.0044032,-0.023414,1,0.041937,0.072448,0,-0.1083
1.0182,1.9366e-22,0.0044498,-0.023453,1,0.042238,0.07248,0,-0.108
1.0183,-1.9943e-22,0.0044969,-0.023493,1,0.04254,0.072512,0,-0.1077
1.0185,-2.4172e-22,0.0045443,-0.023533,1,0.042842,0.072544,0,-0.1074
1.0186,-8.183e-23,0.0045919,-0.023574,1,0.043143,0.072576,0,-0.1071
1.0187,5.7618e-23,0.0046401,-0.023615,1,0.043445,0.072608,0,-0.1068
1.0189,8.3419e-23,0.0046885,-0.023656,1,0.043747,0.07264,0,-0.1065
1.019,-8.5674e-23,0.0047373,-0.023698,1,0.044048,0.072672,0,-0.1062
1.0191,-1.2279e-22,0.0047865,-0.02374,1,0.04435,0.072704,0,-0.1059
1.0193,-1.4742e-22,0.0048359,-0.023782,1,0.044652,0.072736,0,-0.1056
1.0194,-1.9012e-22,0.0048859,-0.023825,1,0.044954,0.072768,0,-0.1053
1.0195,-1.3059e-23,0.0049362,-0.023869,1,0.045255,0.0728,0,-0.105
1.0197,3.0442e-22,0.0049868,-0.023912,1,0.045557,0.072832,0,-0.1047
1.0198,2.8046e-22,0.0050379,-0.023956,1,0.045859,0.072864,0,-0.1044
1.0199,1.6125e-22,0.0050892,-0.024,1,0.04616,0.072896,0,-0.1041
1.0201,-1.7241e-22,0.005141,-0.024045,1,0.046462,0.072928,0,-0.1038
1.0202,-1.2177e-22,0.0051933,-0.02409,1,0.046764,0.07296,0,-0.1035
1.0203,4.6865e-23,0.0052458,-0.024136,1,0.047065,0.072992,0,-0.1032
1.0205,-3.6673e-23,0.0052988,-0.024182,1,0.047367,0.073024,0,-0.1029
1.0206,-4.7005e-23,0.0053523,-0.024228,1,0.047669,0.073056,0,-0.1026
1.0207,2.0823e-23,0.005406,-0.024274,1,0.047971,0.073088,0,-0.1023
1.0209,1.3066e-22,0.0054604,-0.024321,1,0.048272,0.07312,0,-0.102
1.021,1.3763e-22,0.005515,-0.024369,1,0.048574,0.073152,0,-0.1017
1.0211,-1.7395e-22,0.0055701,-0.024417,1,0.048876,0.073184,0,-0.1014
1.0213,-4.4946e-23,0.0056257,-0.024465,1,0.049177,0.073216,0,-0.1011
1.0214,2.9376e-22,0.0056816,-0.024513,1,0.049479,0.073248,0,-0.1008
1.0215,2.9341e-22,0.0057381,-0.024562,1,0.049781,0.07328,0,-0.1005
1.0217,1.2879e-22,0.0057949,-0.024612,1,0.050083,0.073312,0,-0.1002
1.0218,-2.6904e-22,0.0058521,-0.024661,1,0.050384,0.073344,0,-0.0999
1.0219,-1.8851e-22,0.0059099,-0.024712,1,0.050686,0.073376,0,-0.0996
1.0221,-2.1253e-23,0.0059681,-0.024762,1,0.050988,0.073408,0,-0.0993
1.0222,5.5799e-23,0.0060268,-0.024813,1,0.051289,0.07344,0,-0.099
1.0223,-6.3241e-23,0.0060859,-0.024864,1,0.051591,0.073472,0,-0.0987
1.0225,-3.5675e-22,0.0061454,-0.024916,1,0.051893,0.073504,0,-0.0984
1.0226,-2.6138e-22,0.0062056,-0.024968,1,0.052194,0.073536,0,-0.0981
1.0227,-7.4839e-23,0.0062662,-0.025021,1,0.052496,0.073568,0,-0.0978
1.0229,2.2191e-22,0.0063273,-0.025074,1,0.052798,0.0736,0,-0.0975
1.023,1.3001e-22,0.0063889,-0.025127,1,0.0531,0.073632,0,-0.0972
1.0232,-9.7232e-23,0.0064509,-0.025181,1,0.053401,0.073664,0,-0.0969
1.0233,-3.2431e-22,0.0065136,-0.025235,1,0.053703,0.073696,0,-0.0966
1.0234,-1.507e-22,0.0065767,-0.02529,1,0.054005,0.073728,0,-0.0963
1.0236,2.7446e-22,0.0066401,-0.025345,1,0.054306,0.07376,0,-0.096
1.0237,2.9988e-22,0.0067043,-0.0254,1,0.054608,0.073792,0,-0.0957
1.0238,2.5087e-22,0.0067689,-0.025456,1,0.05491,0.073824,0,-0.0954
1.024,5.4826e-23,0.0068341,-0.025512,1,0.055211,0.073856,0,-0.0951
1.0241,-3.5374e-23,0.0068999,-0.025569,1,0.055513,0.073888,0,-0.0948
1.0243,-8.865e-23,0.006966,-0.025626,1,0.055815,0.07392,0,-0.0945
1.0244,1.0039e-23,0.0070329,-0.025683,1,0.056117,0.073952,0,-0.0942
1.0245,1.8866e-22,0.0071003,-0.025741,1,0.056418,0.073984,0,-0.0939
1.0247,4.329e-22,0.0071681,-0.025799,1,0.05672,0.074016,0,-0.0936
1.0248,3.5076e-23,0.0072367,-0.025858,1,0.057022,0.074048,0,-0.0933
1.0249,-3.0805e-22,0.0073058,-0.025918,1,0.057323,0.07408,0,-0.093
1.0251,-1.2652e-22,0.0073755,-0.025977,1,0.057625,0.074112,0,-0.0927
1.0252,2.7291e-22,0.0074458,-0.026037,1,0.057927,0.074144,0,-0.0924
1.0254,7.2458e-22,0.0075165,-0.026098,1,0.058228,0.074176,0,-0.0921
1.0255,-5.8162e-23,0.007588,-0.026159,1,0.05853,0.074208,0,-0.0918
1.0256,-5.45e-22,0.00766,-0.02622,1,0.058832,0.07424,0,-0.0915
1.0258,-6.2214e-22,0.0077325,-0.026282,1,0.059134,0.074272,0,-0.0912
1.0259,-8.8142e-23,0.0078059,-0.026344,1,0.059435,0.074304,0,-0.0909
1.0261,4.3518e-22,0.0078797,-0.026407,1,0.059737,0.074336,0,-0.0906
1.0262,3.5178e-22,0.0079542,-0.02647,1,0.060039,0.074368,0,-0.0903
1.0263,-3.1049e-23,0.0080294,-0.026533,1,0.06034,0.0744,0,-0.09
1.0265,-6.1603e-22,0.0081051,-0.026597,1,0.060642,0.074432,0,-0.0897
1.0266,-1.9411e-22,0.0081817,-0.026662,1,0.060944,0.074464,0,-0.0894
1.0268,2.8569e-22,0.0082587,-0.026727,1,0.061245,0.074496,0,-0.0891
1.0269,7.1437e-22,0.0083365,-0.026792,1,0.061547,0.074528,0,-0.0888
1.027,3.4326e-22,0.0084151,-0.026858,1,0.061849,0.07456,0,-0.0885
