"U:0","U:1","U:2","p","IntegrationTime","Vorticity:0","Vorticity:1","Vorticity:2","Rotation","AngularVelocity","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
1.0046,0,-0.00026558,2.2437e-05,0.30718,7.8298e-18,-0.21479,3.4823e-15,-2.7914e-18,6.9092e-18,-3.2976e-11,1,-1.2467e-07,0.34135,4.2356e-24,0.070031
1.0046,0,-0.00025926,2.1726e-05,0.30852,2.5962e-17,-0.21453,1.4046e-14,-2.7717e-18,2.2337e-17,-3.2289e-11,1,-1.2467e-07,0.34271,4.2356e-24,0.07003
1.0046,0,-0.00025313,2.1027e-05,0.30987,-1.3001e-17,-0.21416,9.3748e-15,-2.767e-18,-1.5363e-17,-3.1259e-11,1,-1.2467e-07,0.34406,4.2356e-24,0.07003
1.0046,0,-0.00024725,2.0345e-05,0.31122,-3.7604e-17,-0.21435,-6.4268e-16,-2.8026e-18,-3.7446e-17,-3.0571e-11,1,-1.2467e-07,0.34541,4.2356e-24,0.07003
1.0046,0,-0.00024157,1.9676e-05,0.31256,1.918e-17,-0.2142,1.1613e-15,-2.8151e-18,1.8901e-17,-3.0228e-11,1,-1.2467e-07,0.34676,4.2356e-24,0.070029
1.0046,0,-0.00023607,1.9018e-05,0.31391,-8.5601e-18,-0.21401,1.2887e-14,-2.8101e-18,-1.1588e-17,-2.9541e-11,1,-1.2467e-07,0.34811,4.2356e-24,0.070029
1.0046,0,-0.00023074,1.8372e-05,0.31525,-2.8721e-17,-0.21383,1.9888e-14,-2.8403e-18,-3.3289e-17,-2.851e-11,1,-1.2467e-07,0.34947,4.2356e-24,0.070029
1.0046,0,-0.00022562,1.7738e-05,0.3166,1.7484e-17,-0.21383,-1.7455e-14,-2.8483e-18,2.1405e-17,-2.7823e-11,1,-1.2467e-07,0.35082,4.2356e-24,0.070028
1.0046,0,-0.0002207,1.7118e-05,0.31795,2.1807e-17,-0.21366,-2.1741e-14,-2.816e-18,2.6583e-17,-2.748e-11,1,-1.2467e-07,0.35217,4.2356e-24,0.070028
1.0046,0,-0.00021595,1.6508e-05,0.31929,-1.6977e-17,-0.21349,3.8876e-14,-2.8152e-18,-2.5334e-17,-2.6984e-11,1,-1.2556e-07,0.35352,4.2356e-24,0.070028
1.0046,0,-0.00021135,1.5909e-05,0.32064,-3.3499e-17,-0.21332,1.1074e-14,-2.8564e-18,-3.5829e-17,-2.666e-11,1,-1.2732e-07,0.35488,4.2356e-24,0.070028
1.0046,0,-0.00020692,1.5319e-05,0.32198,3.4929e-17,-0.21332,2.5618e-14,-2.8605e-18,2.9652e-17,-2.6489e-11,1,-1.2818e-07,0.35623,4.2356e-24,0.070027
1.0046,0,-0.00020271,1.4743e-05,0.32333,-4.6545e-18,-0.21316,2.1311e-14,-2.8466e-18,-8.9548e-18,-2.5782e-11,1,-1.2818e-07,0.35758,4.2356e-24,0.070027
1.0046,0,-0.00019864,1.4175e-05,0.32467,-1.1263e-18,-0.21554,3.6006e-14,-2.8582e-18,-8.2461e-18,-2.5429e-11,1,-1.2818e-07,0.35893,4.2356e-24,0.070027
1.0046,0,-0.00019473,1.3617e-05,0.32602,-6.8212e-18,-0.21922,1.1203e-14,-2.8698e-18,-8.9927e-18,-2.5076e-11,1,-1.2818e-07,0.36028,4.2356e-24,0.070026
1.0046,0,-0.00019096,1.3067e-05,0.32737,1.2251e-17,-0.22271,2.1747e-14,-2.8704e-18,8.1175e-18,-2.4369e-11,1,-1.2818e-07,0.36164,4.2356e-24,0.070026
1.0046,0,-0.00018737,1.2527e-05,0.32871,-2.4179e-17,-0.22271,1.3183e-14,-2.8828e-18,-2.6638e-17,-2.3663e-11,1,-1.2818e-07,0.36299,4.2356e-24,0.070026
1.0046,0,-0.00018394,1.1997e-05,0.33006,-2.3805e-17,-0.22257,-7.0136e-15,-2.9159e-18,-2.2521e-17,-2.331e-11,1,-1.2818e-07,0.36434,4.2356e-24,0.070026
1.0046,0,-0.00018064,1.1474e-05,0.3314,-3.2248e-18,-0.22045,1.2056e-14,-2.9347e-18,-5.3927e-18,-2.331e-11,1,-1.2818e-07,0.36569,4.2356e-24,0.070025
1.0046,0,-0.00017749,1.0959e-05,0.33275,2.5523e-19,-0.21648,-2.209e-14,-2.9355e-18,4.1581e-18,-2.2604e-11,1,-1.2818e-07,0.36704,4.2356e-24,0.070025
1.0046,0,-0.00017448,1.0451e-05,0.3341,1.0022e-17,-0.21279,1.3135e-14,-2.9275e-18,7.7408e-18,-2.225e-11,1,-1.2818e-07,0.3684,4.2356e-24,0.070025
1.0046,0,-0.00017164,9.9519e-06,0.33544,9.6877e-18,-0.21237,-1.7383e-14,-2.9138e-18,1.2658e-17,-2.1897e-11,1,-1.2818e-07,0.36975,4.2356e-24,0.070025
1.0046,0,-0.00016893,9.4592e-06,0.33679,1.2456e-17,-0.21224,1.4744e-14,-2.8985e-18,9.9771e-18,-2.1544e-11,1,-1.2818e-07,0.3711,4.2356e-24,0.070025
1.0046,0,-0.00016634,8.9726e-06,0.33813,1.3499e-17,-0.21211,8.3635e-16,-2.8828e-18,1.336e-17,-2.1544e-11,1,-1.2818e-07,0.37245,4.2356e-24,0.070024
1.0046,0,-0.00016388,8.492e-06,0.33948,-1.7075e-17,-0.21198,1.2232e-14,-2.8867e-18,-1.907e-17,-2.0837e-11,1,-1.2818e-07,0.3738,4.2356e-24,0.070024
1.0046,0,-0.00016159,8.0188e-06,0.34083,3.2569e-18,-0.21198,-2.2752e-15,-2.8971e-18,3.6228e-18,-2.0484e-11,1,-1.2818e-07,0.37516,4.2356e-24,0.070024
1.0046,0,-0.00015942,7.551e-06,0.34217,1.4921e-17,-0.21185,-1.5926e-14,-2.8829e-18,1.7448e-17,-2.0484e-11,1,-1.2818e-07,0.37651,4.2356e-24,0.070024
1.0046,0,-0.00015738,7.0881e-06,0.34352,-1.1519e-17,-0.21173,-5.6299e-15,-2.8783e-18,-1.0637e-17,-2.0267e-11,1,-1.2905e-07,0.37786,4.2356e-24,0.070023
1.0046,0,-0.00015545,6.6299e-06,0.34486,-2.0061e-17,-0.21161,1.8927e-14,-2.9009e-18,-2.299e-17,-2.0175e-11,1,-1.3076e-07,0.37921,4.2356e-24,0.070023
1.0046,0,-0.00015366,6.177e-06,0.34621,-3.0379e-18,-0.21161,-2.1638e-14,-2.9162e-18,2.7198e-19,-2.007e-11,1,-1.3244e-07,0.38056,4.2356e-24,0.070023
1.0046,0,-0.00015202,5.7289e-06,0.34756,9.232e-19,-0.21117,-1.126e-14,-2.9143e-18,2.6272e-18,-2.0197e-11,1,-1.3328e-07,0.38192,4.2356e-24,0.070023
1.0046,0,-0.00015049,5.2845e-06,0.3489,2.142e-18,-0.2111,-1.4875e-14,-2.9096e-18,4.3702e-18,-2.0197e-11,1,-1.3328e-07,0.38327,4.2356e-24,0.070023
1.0046,0,-0.00014907,4.8436e-06,0.35025,-1.7573e-18,-0.21125,7.6295e-15,-2.9086e-18,-2.8894e-18,-1.983e-11,1,-1.3328e-07,0.38462,4.2356e-24,0.070022
1.0046,0,-0.00014776,4.406e-06,0.35159,-1.5227e-17,-0.21125,1.8384e-14,-2.9226e-18,-1.7931e-17,-1.9462e-11,1,-1.3328e-07,0.38597,4.2356e-24,0.070022
1.0046,0,-0.00014661,3.9725e-06,0.35294,-1.818e-17,-0.21113,1.6816e-14,-2.9485e-18,-2.0634e-17,-1.9584e-11,1,-1.3411e-07,0.38733,4.2356e-24,0.070022
1.0046,0,-0.00014557,3.5414e-06,0.35428,-1.0668e-18,-0.21102,6.3677e-15,-2.9638e-18,-1.9895e-18,-1.9824e-11,1,-1.3576e-07,0.38868,4.2356e-24,0.070022
1.0046,0,-0.00014464,3.1127e-06,0.35563,-2.5032e-18,-0.2109,-7.135e-15,-2.9661e-18,-1.4759e-18,-1.9567e-11,1,-1.3657e-07,0.39003,4.2356e-24,0.070022
1.0046,0,-0.00014382,2.6862e-06,0.35698,4.5067e-18,-0.21079,-1.2683e-14,-2.9628e-18,6.3225e-18,-1.9567e-11,1,-1.3657e-07,0.39138,4.2356e-24,0.070021
1.0046,0,-0.00014314,2.2618e-06,0.35832,6.5174e-18,-0.21079,1.2128e-14,-2.9554e-18,4.7893e-18,-1.9567e-11,1,-1.3657e-07,0.39273,4.2356e-24,0.070021
1.0046,0,-0.00014258,1.8392e-06,0.35967,-2.2943e-18,-0.21068,1.5819e-14,-2.9552e-18,-4.5394e-18,-1.919e-11,1,-1.3657e-07,0.39409,4.2356e-24,0.070021
1.0046,0,-0.00014213,1.4177e-06,0.36101,-2.7817e-18,-0.21056,-1.6175e-14,-2.9586e-18,-4.9334e-19,-1.919e-11,1,-1.3657e-07,0.39544,4.2356e-24,0.070021
1.0046,0,-0.00014178,9.972e-07,0.36236,-2.5456e-18,-0.21124,-2.91e-14,-2.9579e-18,1.5614e-18,-1.919e-11,1,-1.3657e-07,0.39679,4.2356e-24,0.070021
1.0046,0,-0.00014155,5.7774e-07,0.36371,-2.0849e-19,-0.21493,7.5878e-15,-2.9577e-18,-1.2776e-18,-1.919e-11,1,-1.3657e-07,0.39814,4.2356e-24,0.07002
1.0046,0,-0.00014146,1.5735e-07,0.36505,-1.1994e-18,-0.21884,3.3703e-14,-2.9625e-18,-5.9453e-18,-1.919e-11,1,-1.3657e-07,0.39949,4.2356e-24,0.07002
