"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0182,7.8888e-23,-0.0039029,-0.020958,1,0.021,0.03,0,-0.129
1.0184,-1.4571e-21,-0.0039632,-0.020974,1,0.0213,0.03,0,-0.1287
1.0186,-1.9899e-21,-0.0040239,-0.02099,1,0.0216,0.03,0,-0.1284
1.0188,-1.0344e-21,-0.0040858,-0.021007,1,0.0219,0.03,0,-0.1281
1.019,-5.8097e-22,-0.0041476,-0.021023,1,0.0222,0.03,0,-0.1278
1.0192,-5.2081e-22,-0.0042093,-0.02104,1,0.0225,0.03,0,-0.1275
1.0193,1.8722e-21,-0.0042722,-0.021058,1,0.0228,0.03,0,-0.1272
1.0195,2.9085e-21,-0.004332,-0.021076,1,0.0231,0.03,0,-0.1269
1.0197,1.8872e-21,-0.0043875,-0.021096,1,0.0234,0.03,0,-0.1266
1.0199,7.1149e-22,-0.0044882,-0.021122,1,0.0237,0.03,0,-0.1263
1.0201,-3.3757e-22,-0.0045797,-0.02115,1,0.024,0.03,0,-0.126
1.0203,-7.4474e-22,-0.0046085,-0.021178,1,0.0243,0.03,0,-0.1257
1.0205,-3.4551e-22,-0.0046494,-0.02119,1,0.0246,0.03,0,-0.1254
1.0206,4.8228e-22,-0.0047014,-0.021194,1,0.0249,0.03,0,-0.1251
1.0208,1.0547e-21,-0.0048333,-0.021205,1,0.0252,0.03,0,-0.1248
1.021,4.1739e-22,-0.0049026,-0.021216,1,0.0255,0.03,0,-0.1245
1.0212,-1.6194e-21,-0.0049015,-0.021228,1,0.0258,0.03,0,-0.1242
1.0213,-1.0571e-21,-0.00498,-0.021234,1,0.0261,0.03,0,-0.1239
1.0215,1.3706e-22,-0.0050713,-0.021248,1,0.0264,0.03,0,-0.1236
1.0217,2.0619e-21,-0.0051669,-0.02128,1,0.0267,0.03,0,-0.1233
1.0219,2.1225e-21,-0.0052101,-0.021311,1,0.027,0.03,0,-0.123
1.0221,1.2049e-21,-0.0052395,-0.021342,1,0.0273,0.03,0,-0.1227
1.0222,-1.2148e-21,-0.00533,-0.021364,1,0.0276,0.03,0,-0.1224
1.0224,-2.4001e-21,-0.0053851,-0.021382,1,0.0279,0.03,0,-0.1221
1.0226,-2.4118e-21,-0.0054093,-0.021397,1,0.0282,0.03,0,-0.1218
1.0227,3.8591e-22,-0.00549,-0.021408,1,0.0285,0.03,0,-0.1215
1.0229,1.5926e-21,-0.0055823,-0.021429,1,0.0288,0.03,0,-0.1212
1.0231,-5.7926e-22,-0.0056889,-0.021466,1,0.0291,0.03,0,-0.1209
1.0233,-7.9182e-22,-0.0057059,-0.021496,1,0.0294,0.03,0,-0.1206
1.0235,-1.6067e-22,-0.0057142,-0.02152,1,0.0297,0.03,0,-0.1203
1.0236,1.5273e-21,-0.0058071,-0.021533,1,0.03,0.03,0,-0.12
1.0238,1.1947e-21,-0.0059078,-0.021561,1,0.0303,0.03,0,-0.1197
1.024,-5.6833e-22,-0.0060134,-0.021599,1,0.0306,0.03,0,-0.1194
1.0242,-2.177e-21,-0.0060128,-0.021628,1,0.0309,0.03,0,-0.1191
1.0243,-1.6286e-21,-0.0060515,-0.021652,1,0.0312,0.03,0,-0.1188
1.0245,2.0729e-21,-0.0061448,-0.021668,1,0.0315,0.03,0,-0.1185
1.0247,9.0509e-22,-0.006237,-0.021702,1,0.0318,0.03,0,-0.1182
1.0249,-9.2256e-22,-0.0063161,-0.021738,1,0.0321,0.03,0,-0.1179
1.025,-1.3806e-21,-0.0063558,-0.021775,1,0.0324,0.03,0,-0.1176
1.0252,-2.7845e-22,-0.0064275,-0.021807,1,0.0327,0.03,0,-0.1173
1.0254,1.5504e-21,-0.0065134,-0.021837,1,0.033,0.03,0,-0.117
1.0256,1.0295e-21,-0.006554,-0.02186,1,0.0333,0.03,0,-0.1167
1.0257,7.8326e-22,-0.0066136,-0.021884,1,0.0336,0.03,0,-0.1164
1.0259,8.6173e-22,-0.0066936,-0.021907,1,0.0339,0.03,0,-0.1161
1.0261,-9.0598e-22,-0.0068034,-0.021955,1,0.0342,0.03,0,-0.1158
1.0263,-2.2096e-21,-0.0068919,-0.022005,1,0.0345,0.03,0,-0.1155
1.0265,-1.8054e-21,-0.0069239,-0.022054,1,0.0348,0.03,0,-0.1152
1.0266,-9.3795e-22,-0.0069914,-0.022085,1,0.0351,0.03,0,-0.1149
1.0268,2.0535e-22,-0.0070764,-0.022108,1,0.0354,0.03,0,-0.1146
1.027,1.9195e-21,-0.007182,-0.022136,1,0.0357,0.03,0,-0.1143
1.0272,2.3481e-21,-0.0072664,-0.022166,1,0.036,0.03,0,-0.114
1.0273,1.6194e-21,-0.0073331,-0.022199,1,0.0363,0.03,0,-0.1137
1.0275,9.412e-24,-0.0074189,-0.022233,1,0.0366,0.03,0,-0.1134
1.0277,-1.2017e-21,-0.007494,-0.022265,1,0.0369,0.03,0,-0.1131
1.0278,-1.5759e-21,-0.0075489,-0.022295,1,0.0372,0.03,0,-0.1128
1.028,-2.0545e-21,-0.0076261,-0.022323,1,0.0375,0.03,0,-0.1125
1.0282,-2.472e-21,-0.0077098,-0.022354,1,0.0378,0.03,0,-0.1122
1.0283,-2.6028e-21,-0.0077942,-0.022398,1,0.0381,0.03,0,-0.1119
1.0285,-1.1178e-21,-0.0078636,-0.022441,1,0.0384,0.03,0,-0.1116
1.0287,1.4533e-21,-0.0079238,-0.022484,1,0.0387,0.03,0,-0.1113
1.0289,3.0123e-21,-0.0080084,-0.022523,1,0.039,0.03,0,-0.111
1.029,3.3043e-21,-0.0080906,-0.022562,1,0.0393,0.03,0,-0.1107
1.0292,1.7595e-21,-0.0081698,-0.022601,1,0.0396,0.03,0,-0.1104
1.0294,-5.2949e-22,-0.008251,-0.02264,1,0.0399,0.03,0,-0.1101
1.0296,-1.9199e-21,-0.0083325,-0.02268,1,0.0402,0.03,0,-0.1098
1.0297,1.2865e-22,-0.0084139,-0.02272,1,0.0405,0.03,0,-0.1095
1.0299,6.7241e-22,-0.0084958,-0.02276,1,0.0408,0.03,0,-0.1092
1.0301,2.6997e-22,-0.0085779,-0.022801,1,0.0411,0.03,0,-0.1089
1.0303,-1.6545e-21,-0.0086603,-0.022843,1,0.0414,0.03,0,-0.1086
1.0304,-1.7529e-21,-0.0087431,-0.022885,1,0.0417,0.03,0,-0.1083
1.0306,1.7785e-22,-0.008826,-0.022927,1,0.042,0.03,0,-0.108
1.0308,-8.4651e-22,-0.0089095,-0.02297,1,0.0423,0.03,0,-0.1077
1.0309,-1.5125e-21,-0.0089932,-0.023013,1,0.0426,0.03,0,-0.1074
1.0311,-3.8229e-22,-0.0090772,-0.023056,1,0.0429,0.03,0,-0.1071
1.0313,3.1892e-22,-0.0091616,-0.0231,1,0.0432,0.03,0,-0.1068
1.0315,9.0234e-22,-0.0092462,-0.023144,1,0.0435,0.03,0,-0.1065
1.0316,1.7616e-21,-0.0093312,-0.023189,1,0.0438,0.03,0,-0.1062
1.0318,2.6158e-21,-0.0094165,-0.023234,1,0.0441,0.03,0,-0.1059
1.032,3.4994e-21,-0.0095019,-0.023279,1,0.0444,0.03,0,-0.1056
1.0321,-1.0055e-21,-0.0095879,-0.023326,1,0.0447,0.03,0,-0.1053
1.0323,-3.0653e-21,-0.009674,-0.023372,1,0.045,0.03,0,-0.105
1.0325,-2.3928e-22,-0.0097602,-0.023419,1,0.0453,0.03,0,-0.1047
1.0327,1.7942e-21,-0.0098473,-0.023466,1,0.0456,0.03,0,-0.1044
1.0328,2.8447e-21,-0.0099344,-0.023514,1,0.0459,0.03,0,-0.1041
1.033,4.8967e-22,-0.010021,-0.023563,1,0.0462,0.03,0,-0.1038
1.0332,-3.9821e-22,-0.010109,-0.023612,1,0.0465,0.03,0,-0.1035
1.0333,-2.5621e-22,-0.010196,-0.023662,1,0.0468,0.03,0,-0.1032
1.0335,-1.9716e-22,-0.010283,-0.023711,1,0.0471,0.03,0,-0.1029
1.0337,3.5665e-22,-0.010369,-0.023761,1,0.0474,0.03,0,-0.1026
1.0339,1.5675e-21,-0.010453,-0.023809,1,0.0477,0.03,0,-0.1023
1.034,-7.52e-22,-0.010535,-0.023865,1,0.048,0.03,0,-0.102
1.0342,-2.8073e-21,-0.010619,-0.023922,1,0.0483,0.03,0,-0.1017
1.0344,-1.9458e-21,-0.01071,-0.023979,1,0.0486,0.03,0,-0.1014
1.0346,7.6717e-23,-0.0108,-0.024036,1,0.0489,0.03,0,-0.1011
1.0347,2.2955e-21,-0.010889,-0.024092,1,0.0492,0.03,0,-0.1008
1.0349,-5.6209e-22,-0.010984,-0.024149,1,0.0495,0.03,0,-0.1005
1.0351,-1.3839e-21,-0.011077,-0.024205,1,0.0498,0.03,0,-0.1002
1.0353,-7.7918e-24,-0.011166,-0.024261,1,0.0501,0.03,0,-0.0999
1.0354,1.3577e-21,-0.011247,-0.024324,1,0.0504,0.03,0,-0.0996
1.0356,1.7633e-21,-0.011334,-0.024388,1,0.0507,0.03,0,-0.0993
1.0358,-3.1474e-23,-0.011444,-0.024451,1,0.051,0.03,0,-0.099
1.036,-4.5386e-22,-0.011548,-0.024512,1,0.0513,0.03,0,-0.0987
1.0362,2.145e-23,-0.011647,-0.024571,1,0.0516,0.03,0,-0.0984
1.0363,2.7585e-21,-0.011734,-0.024633,1,0.0519,0.03,0,-0.0981
1.0365,2.6671e-21,-0.011831,-0.024696,1,0.0522,0.03,0,-0.0978
1.0367,1.7291e-22,-0.011938,-0.024759,1,0.0525,0.03,0,-0.0975
1.0369,-2.9041e-21,-0.012027,-0.024824,1,0.0528,0.03,0,-0.0972
1.037,-4.1055e-21,-0.01212,-0.024889,1,0.0531,0.03,0,-0.0969
1.0372,-2.0133e-21,-0.012225,-0.024956,1,0.0534,0.03,0,-0.0966
1.0374,-1.2924e-22,-0.012336,-0.025021,1,0.0537,0.03,0,-0.0963
1.0376,1.35e-21,-0.012446,-0.025086,1,0.054,0.03,0,-0.096
1.0378,1.4024e-21,-0.012537,-0.025152,1,0.0543,0.03,0,-0.0957
1.0379,2.817e-22,-0.012637,-0.025219,1,0.0546,0.03,0,-0.0954
1.0381,-1.5031e-21,-0.012741,-0.025287,1,0.0549,0.03,0,-0.0951
1.0383,8.8107e-22,-0.012843,-0.025356,1,0.0552,0.03,0,-0.0948
1.0385,3.4015e-21,-0.012944,-0.025425,1,0.0555,0.03,0,-0.0945
1.0386,6.1248e-21,-0.013047,-0.025495,1,0.0558,0.03,0,-0.0942
1.0388,4.429e-21,-0.013151,-0.025566,1,0.0561,0.03,0,-0.0939
1.039,1.3544e-21,-0.013255,-0.025637,1,0.0564,0.03,0,-0.0936
1.0392,-3.2924e-21,-0.01336,-0.02571,1,0.0567,0.03,0,-0.0933
1.0394,-3.1479e-21,-0.013466,-0.025783,1,0.057,0.03,0,-0.093
1.0395,-6.9303e-22,-0.013572,-0.025856,1,0.0573,0.03,0,-0.0927
1.0397,6.5082e-22,-0.013679,-0.025931,1,0.0576,0.03,0,-0.0924
1.0399,2.9668e-22,-0.013787,-0.026006,1,0.0579,0.03,0,-0.0921
1.0401,-1.8579e-21,-0.013895,-0.026081,1,0.0582,0.03,0,-0.0918
1.0403,1.4265e-22,-0.014005,-0.026158,1,0.0585,0.03,0,-0.0915
